"testMat[, 1]","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96"
0,38.2333333333333,38.1480781570178,37.3,37.2354202038664,37.172270991844,37.5,37.430989765256,37.3635082585546,37.8,37.7243441073404,37.6503641586205,38.4,38.3110527915092,38.2240759587523,29.2,29.3148529675878,29.4271616900649,27.3,27.4569421343866,27.6104076563142,28.6,28.728144283419,28.8534498899331,26.9,27.0658030116074,27.2279331228931,27.386471696654,30.2,30.2927007745357,30.3833480236179,30.4719872373387,30.5586628980852,30.643418502862,37.1,37.0398506424768,36.9810337251334,36.9235197314977,37.9,37.8221288880352,37.7459827919758,38,37.91991366873,37.8416014253311,37.7650239698663,37.9,37.8221288880352,37.7459827919758,37.6715234989365,38,37.91991366873,37.8416014253311,38.4,38.3110527915092,38.2240759587523,38.3,38.2132680108144,38.128457325397,38.4,38.3110527915092,38.2240759587523,34.9,34.8885854671912,34.8774237913169,28.8,28.9237138448086,32.3,32.3461811691265,32.3913393240791,33.4,33.4218137567693,33.4431442909874,35.5,35.47529415136,35.4511355914487,35.4275121966203,35.4044121117947,35.9,35.8664332741392,35.8336101248698,35.8015140803397,35.7701290335841,35.7394392344432,35.7094292816576,40.7,40.5601027474895,40.4233045259241,40.6,40.4623179667947,40.3276858925688,40.9,40.7556723088791,40.6145417926347,40.7,40.5601027474895,40.4233045259241,40.289536684972
1,39,38.945693499332,38.8924387178966,37.9,37.8669964951364,37.8346321480233,38.2,38.1611865871897,38.1231248488979,38.5,38.4553766792431,38.4116175497724,37.1,37.0824895829941,37.0653182790246,32.2,32.2773847461228,32.3532708314074,30.6,30.7083709218383,30.81464309341,31.9,31.9831946540695,32.0647781305329,32,32.0812580180872,32.1609423641578,32.2390835145101,36.1,36.1018559428163,36.1036759427762,36.105460695962,39.1,39.0437568633498,38.9886029515214,38.9345171701952,38.8814788335713,38.8294676564589,39.2,39.1418202273675,39.0847671851463,39.0288190526696,38.9,38.8476301353142,38.7962744842717,38.7459134052463,38.9,38.8476301353142,38.7962744842717,38.7459134052463,39,38.945693499332,38.8924387178966,38.8402152877207,39.2,39.1418202273675,39.0847671851463,39.0288190526696,39.1,39.0437568633498,38.9886029515214,32.2,32.2773847461228,32.3532708314074,33.8,33.8463985704073,33.8918985694049,36.4,36.3960460348696,36.3921686436507,38.3,38.2592499512075,38.2192890825227,38,37.9650598591542,37.9307963816482,37.8971964629763,40,39.9263271395098,39.854081054145,39.7832341124651,39.7137592181501,39.6456297996369,41.2,41.1030875077232,41.0080518576431,40.9148567021583,41.4,41.2992142357587,41.2003803248927,41.1034604671072,41.7,41.5934043278121,41.4888730257673,41.3863661145305,42.1
2,38.1333333333333,38.0363032789832,37.9418273612729,37.5,37.4196412737523,37.34139784228,37.8,37.7117443288617,37.6258118249609,38.2,38.1012150690076,38.0050304685353,34.3,34.3038753525852,34.3076486936844,34.3113227085612,28.7,28.8512849905429,28.9985876836421,29.1420129059092,29.9,30.0196972109805,30.1362436143654,30.2497221493346,30.3602135718474,31.1,31.1881094314182,31.2738995450888,31.3574313927601,31.4387644191058,31.5179565040287,36.6,36.543332108424,36.4881558942375,36.4344320917934,36.3821224690399,36.3311898003136,38,37.9064796989346,37.8154211467481,37.7267595424564,38,37.9064796989346,37.8154211467481,37.7267595424564,37.8,37.7117443288617,37.6258118249609,37.5421413352188,37.4606733162983,38.6,38.4906858091534,38.3842491121098,38.7,38.5880534941899,38.4790537730034,38.5,38.393318124117,38.2894444512162,38.1883050605503,34.6,34.5959784076946,34.5920626763653,34.5882500194176,31.2,31.2854771164546,31.3687042059824,31.4497404963788,35.2,35.1801845179134,35.1608906417269,35.1421046411303,35.9,35.8617583131687,35.8245232679822,35.7882683664618,35.7529678081392,35.7185964716955,38.6,38.4906858091534,38.3842491121098,38.2806141641691,38.1797072144705,38.081456453508,37.9857919620282,40.9,40.7301425649922,40.5647563126629,40.8,40.6327748799558,40.4699516517693,40.3114144437824,40.8,40.6327748799558,40.4699516517693,40.3114144437824
3,38.4666666666667,38.3448441131984,38.2273484796994,37.1,37.0267190106592,36.9560408314477,36.8878730151889,37.6,37.5089599018321,37.4211533856861,37.3364656004921,38.1,37.9912007930049,37.8862659399245,37.7850581857954,37.6874451507056,28.4,28.6357275042511,28.8630823876992,29.0823620309122,29.2938532520304,29.497832681925,29.6945671260315,33.1,33.1687918812762,33.2351403975403,33.2991323327628,33.3608513885019,33.4203782933859,33.4777909087059,33.5331643302588,33.5865709865728,33.6380807336437,33.6877609463067,33.7356766063633,38.1,37.9912007930049,37.8862659399245,37.7850581857954,38.5,38.3769935059432,38.2583559833153,38.143932254038,38.4,38.2805453277087,38.1653334724676,38.0542137369773,37.9470407764379,38.3,38.1840971494741,38.0723109616199,37.9644952199167,38.7,38.5698898624124,38.4444010050106,38.3233692881593,38.8,38.666338040647,38.5374235158583,38.4130878052199,35.7,35.6764445153751,35.6537256795801,35.6318137763397,35.6106801448479,34.7,34.7119627330294,34.7235005711033,34.7346286057332,34.7453613924071,34.7557129696279,34.7656968772758,38.5,38.3769935059432,38.2583559833153,38.143932254038,38.033572651682,37.9271328257026,37.8244735526295,37.7254605539617,37.6299643205311,37.5378599431047,37.4490269490026,37.3633491445199,37.280714462945,41.3,41.0775424965113,40.8629862870504,40.6560507317362,41.1,40.8846461400422,40.6769412653551,40.4766136976149,40.2834014080279,41.1,40.8846461400422
4,38.3666666666667,38.2892678557802,38.2137779692872,36.9,36.8587743001098,36.818565369641,37.1,37.0538416031558,37.0088216332291,37.4,37.3464425577247,37.2942060286113,35.9,35.88343778488,35.8672840517004,35.851528725873,30.5,30.6166206026391,30.7303649348212,30.3,30.4215532995932,30.540108671233,30.6557400542701,30.7685195644526,32.3,32.3722263300528,32.4426713071142,32.5113788655568,32.5783918561782,36.7,36.6637069970638,36.6283091060529,36.5937842503877,36.5601108979745,36.5272680477757,36.4952352167125,38.7,38.6143800275234,38.5308717419341,38.4494230616745,38.7,38.6143800275234,38.5308717419341,38.4494230616745,38.4,38.3217790729545,38.2454873465519,38.1710772399815,38.5,38.4193127244775,38.3406154783459,38.8,38.7119136790464,38.6259998737281,38.5422050022388,39,38.9069809820924,38.8162561373162,38.7277688833675,38.9,38.8094473305694,38.7211280055222,38.6349869428032,31.3,31.396889814823,31.4913899891736,34.1,34.1278320574664,34.1549776794073,34.1814537957149,38,37.9316444668626,37.8649748193756,37.7999494777241,37.7365278875961,38.4,38.3217790729545,38.2454873465519,38.1710772399815,38.0985023459413,41.3,41.1502549671209,41.0042031685796,40.8617535163473,40.7228171689434,41.5,41.3453222701668,41.1944594321677,41.047317397476,41.4,41.2477886186439,41.0993313003737,40.9545354569116,41.5,41.3453222701668,41.1944594321677
5,38.3,38.1855600800695,38.0746478356337,36.7,36.6348809883224,36.5717693071451,36.9,36.8287158747908,36.7596291232062,36.6926720099568,37.4,37.3133030909618,37.2292786633589,29.6,29.7537425186944,29.9027458369769,30.0471560433904,28.9,29.0753204160551,29.2452364807632,29.4099147863224,29.5695167896319,29.7241989705899,29.8741129855134,34.1,34.1150274642333,34.1295916983511,34.1437069816848,34.157387153397,34.1706456260506,34.1834953987583,34.195949069928,34.2080188496145,34.2197165714907,34.2310537044497,34.2420413638496,34.2526903224113,38.4,38.2824775233037,38.1685777436642,38.0581889893882,38.5,38.3793949665379,38.2625076516948,38.1492234546837,38.3,38.1855600800695,38.0746478356337,37.9671545240928,37.8629747548996,38.7,38.5732298530063,38.4503674677559,38.3312923852745,38.8,38.6701472962405,38.5442973757864,38.42232685057,38.7,38.5732298530063,38.4503674677559,29.5,29.6568250754602,29.8088159289464,29.956121578095,33.3,33.3396879183597,33.3781524341068,33.4154312593213,33.451560943587,33.4865769098258,33.5205134890283,38.4,38.2824775233037,38.1685777436642,38.0581889893882,37.9512030311259,37.8475149757584,37.7470231635569,37.6496290685116,37.5552372017325,37.4637550178293,37.3750928241754,37.2891636929708,37.2058833760138,41.2,40.9961659338613,40.7986151685193,40.6071540176603,41.1,40.8992484906271,40.7046852604888,40.5161195523648,41.1,40.8992484906271,40.7046852604888
6,39.2,39.0748102279298,38.9533074955271,37.7,37.6189876348358,37.5403612138185,38.1,38.0072069929942,37.9171468889408,38.5,38.3954263511526,38.2939325640631,34.7,34.7073424486478,34.7144686504012,34.7213849740782,30.1,30.2428198298262,30.3814333864947,29,29.1752165948905,29.3452727799083,29.5103205374045,29.6705073736061,30.5,30.6310391879846,30.758219061617,30.8816532838976,31.001452170269,37.2,37.1337134371378,37.0693791199156,37.0069395515667,36.9463389286964,36.8875230914097,36.8304394749072,36.7750370625073,39.3,39.1718650674694,39.0475039143077,38.926805396657,39.4,39.268919907009,39.1417003330883,39.1,38.9777553883902,38.8591110767466,38.7439610304579,39.3,39.1718650674694,39.0475039143077,38.926805396657,39.5,39.3659747465486,39.2358967518689,39.1096497628561,39.5,39.3659747465486,39.2358967518689,39.1096497628561,36.8,36.7454940789794,36.6925934447933,36.6412508191685,30.2,30.3398746693658,30.4756298052752,34.2,34.2220682509498,34.2434865564983,34.2642740585805,34.2844493353707,38,37.9101521534546,37.8229504701602,37.738317016363,37.6561761535833,40.2,40.0453586233258,39.8952716833329,39.7496050445529,39.6082285220222,39.4710157649334,39.3378441437129,39.2085946404252,41.8,41.5982360559595,41.4024143838221,41.2123599741455,41.8,41.5982360559595,41.4024143838221,41.8,41.5982360559595,41.4024143838221,41.2123599741455
7,39.9333333333333,39.811788187744,39.6935979452109,38.5,38.4180178855566,38.3382986508438,38.9,38.8069770396554,38.7165217097369,38.6285631382149,39.4,39.2931759822789,39.1893005333534,32.7,32.7781101511239,32.8540642968931,30.3,30.444355226531,29.7,29.8609164953828,30.0173913551944,28.5,28.6940390330864,28.8827221785149,29.0661972701114,29.2446080611754,29.4180943371112,35.9,35.8897833839143,35.8798487680383,35.8701883685696,35.8607946165557,38.7,38.612497462606,38.5274101802904,38.4446714869052,38.3642165564293,38.2859823521769,40.8,40.6545330216248,40.5130812394794,40.3755338256568,40.6,40.4600534445754,40.3239697100328,40.1916421743472,40.5,40.3628136560507,40.2294139453095,40.0996963486923,40.8,40.6545330216248,40.5130812394794,40.3755338256568,41,40.8490125986742,40.702192768926,40.5594254769665,41,40.8490125986742,40.702192768926,32.6,32.6808703625992,32.7595085321698,30.2,30.3471154380063,30.4901701788108,34.5,34.5284263445685,34.5560680619122,34.5829468094019,38.1,38.0290587314578,37.9600755919506,37.8929965329761,37.827768997885,40.1,39.9738545019518,39.8511908864164,39.7319130460729,39.6159275263662,39.503143452284,42.6,42.4048492150694,42.2150850044986,42.030558687444,43.1,42.8910481576929,42.687863828115,42.4902878157182,43.2,42.9882879462176,42.7824195928383,42.582233641373,43.5,43.2800073117917
8,39.9666666666667,39.8753214963324,39.7861785389393,38.7,38.6391925112438,38.5798510117475,38.5219401584216,39,38.931959902449,38.8655601629245,38.8007612345335,39.2,39.1271381632525,39.0560329303758,38.9866419519413,32.4,32.4910772959344,32.5799588370303,31.3,31.4175968615153,31.5323586160479,30.2,30.3441164270962,30.4847583950655,32.6,32.6862555567379,32.7704316044816,32.8525782774812,32.9327445013155,37.8,37.7608903376282,37.7227235582164,37.6854769300862,37.6491282695899,37.6136559278989,37.5790387781095,37.5452562026601,40.5,40.395796858475,40.2941059188095,40.1948666150926,40.4,40.2982077280733,40.1988695350838,40.1019262563886,40.2,40.1030294672698,40.0083967676325,39.9160455389807,40.4,40.2982077280733,40.1988695350838,40.1019262563886,40.6,40.4933859888768,40.3893423025352,40.2878069737965,40.9,40.786153380082,40.6750514537122,37.7,37.6633012072264,37.6274871744908,37.5925365713822,32.8,32.8814338175414,32.9609043719329,36.5,36.4922316424056,36.4846505697827,36.4772522669349,39.9,39.8102620760646,39.7226876164555,39.6372244628689,41.3,41.1765099016889,41.0559969886149,40.9383894847241,40.8236173443899,43.3,43.1282925097236,42.9607246631282,42.7971966588029,42.6376111014185,42.4818729437203,43,42.8355251185184,42.6750155119512,42.5183755826911,43.1,42.9331142489201,42.7702518956769,42.611315941395,43.4,43.2258816401254
9,42.1666666666667,42.5,42.3658105348609,42.2345814316442,42.4,42.2680166409209,42.1389449747248,42.9,42.7569861106207,42.6171272593216,43.3,43.1481616863804,42.9996730869991,32.6,32.6842150348064,32.7665721966266,32.8471124721089,38.9,38.8452303530229,38.7916689825469,36.8,36.7915585802841,36.7833033872401,35.6,35.6180318530048,35.9,35.9114135348246,35.9225752749658,37.1,37.0849402621039,37.0702127579982,39.4,39.3341998227226,39.2698512671437,39.206922308949,40.9,40.8011082318218,40.7043981209343,40.6098215376637,40.5,40.409932656062,40.3218522932568,40.2357150766731,41,40.8989021257617,40.8000345778536,42,41.8768410651612,41.7563991470473,42.1,41.9746349591011,41.8520356039667,42.4,42.2680166409209,42.1389449747248,42.8,42.6591922166807,42.5214908024023,42.5,42.3658105348609,42.2345814316442,39.3,39.2364059287827,39.1742148102243,39.1133956937013,39,38.9430242469629,38.8873054394662,38.6,38.5518486712031,38.5047596117887,39.1,39.0408181409028,39.8,39.7253753984824,39.6523970948212,40.5,40.409932656062,40.3218522932568,41,40.8989021257617,40.8000345778536,40.7033481529113,42.4,42.2680166409209,42.1389449747248,42.0127207663784,42.5,42.3658105348609,42.2345814316442,42.1062473816261,44.3,44.1261006257799,43.9560376561928,43.6,43.4415433682003
