"testMat[, 1]","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96"
0,20.1,19.1756817385633,19.4688544499368,19.5601799690658,19.6168312418861,19.52403982165,19.6012771292293,19.6781026891198,19.5001876961323,18.4,18.3,19.7220264292008,19.4400531128855,19.7621956318644,20.3841013969592,21.6596557115704,21.9412732549854,22.2699498616115,22.9623450470497,24.6,24.9,22.8776369971367,23.2421392146497,23.0356917802881,23.1611700285034,24.3964378783485,24.2962328981318,24.3591291853022,24.5251416374103,23.6,23,24.1521016197377,23.6259532059558,23.661375587472,23.2425197185723,21.8200723547081,21.7126984586034,21.4325387145329,21.2046736213554,21.1,21,20.9021350888873,20.7850082933575,20.7990302144206,20.8142636621958,20.6438263798202,20.6449985041748,20.6384927564493,20.5466762504658,20.1,20,20.6873854885171,20.4086420487932,20.6061966128398,20.5238859640325,19.8963884807649,19.9422272481766,19.9221543940085,19.7224395734182,19.1,21.1,19.9186132609663,21.3705019447644,20.6937911593071,20.9243129029817,22.8013426729711,22.879723674002,23.1718218883232,23.5347048735685,23.6,23,23.5641272422967,23.4071098352821,23.4352755463185,23.2456608810689,22.8557472552035,22.7666836507211,22.6329238699004,22.7367039322949,22.9,22.5,22.4351439620907,22.3081439215181,22.2421170338029,22.0689479411866,21.4571299974942,21.4099010778709,21.2926038693433,21.1921510118523,20.9,20.8,21.1984441423573,21.0608763256533,21.126961690111,21.0534283410438,20.5427385269311
1,20.5,20.1195407039394,20.0186130510892,20.0849915418361,20.1092863252451,20.1167371857542,20.1499433494703,20.1849193711632,20.1818255061579,20.0158031188022,18.7,19.2986402453864,19.9840377092632,20.1448032749906,20.3977707761043,20.8926057842742,21.2195550133795,21.548998940755,21.8677212530298,22.0419973269948,23.8,23.0059040253849,22.3592403663199,22.2879463801791,22.2388120432521,22.5176857145612,22.641630099589,22.8144997814949,22.9674590641438,23.0088991514607,22.4,22.6102955367356,22.6247304753985,22.4561136385451,22.3670221744207,21.9655981851903,21.7402987153624,21.475528993174,21.264268473666,21.1871267992025,21.3,21.0487169535852,21.0151062622469,20.9774529507696,20.9787886821505,20.9344570706451,20.9067082086439,20.8847345078845,20.8577699164575,20.8168228799232,20.3,20.3916385552336,20.7403766781057,20.7601099943405,20.7504699093275,20.5974374790769,20.5396797208361,20.4803331693272,20.4024285010329,20.2895872148093,20.9,20.7527732844318,20.5636097575901,20.8265304281443,20.7566655625364,21.2535924858258,21.5462356385661,21.8760498200828,22.1504229650818,22.3031022835928,22.3,22.330223125604,22.3289357017637,22.2922730387627,22.2890788419042,22.165603347221,22.1070770054089,22.0397112189049,22.0147628198965,22.0816224889519,22,22.0140141606768,21.8876345601603,21.8039774678796,21.7548764274754,21.5732994982011,21.4668766614727,21.349722281999,21.2559229148014,21.2698749524674,21.1,21.0762648147181,21.1900746715503,21.1703743579166,21.1606711765657,21.0251233731197
2,20.3,20.1602364558262,20.1918843077386,20.1911949008495,20.215386761995,20.2230187987475,20.2790996312812,20.36282838502,20.1085663032658,20.2735291483901,18.4,19.7035751772613,20.0442838085193,20.3451937337526,20.7171695521102,21.2153852173395,21.5392191712683,21.8040757586363,22.5245362898408,22.4592246605554,24.3,23.0684278713869,22.8338456732685,22.7229984505935,22.7024746532741,22.9519791283827,22.9988757760664,23.0317043803073,23.1824768299038,23.1514756190496,22.7,22.6669009907191,22.6353096391125,22.5398407905834,22.3592627177316,21.9359130655695,21.7139459067281,21.5029957670866,21.3486888065266,21.2320087193311,21.2,21.2040086429873,21.1782443224895,21.1617045511033,21.1511855087301,21.1063393100583,21.0971774157711,21.0981818212759,20.980231715901,21.0329718522173,20,20.6774272964814,20.8547492775485,20.8784900934707,20.8536494733918,20.7018826350715,20.6719462418121,20.66163680725,20.4190967529493,20.4973686821376,21.5,20.8724067722633,20.9430247129609,20.8730720927431,21.0375646527193,21.5830127915461,21.852392288023,22.0680925190783,22.4634584946419,22.5434073903866,22.7,22.5054056196161,22.5128065465342,22.5154377613742,22.446003976,22.3248296083295,22.2362584493537,22.1234630010769,22.323686801487,22.1905498378403,22.3,22.0580566061623,22.0028204433758,21.9562057475342,21.8839976712724,21.7088015200662,21.6142661892859,21.5208419597675,21.4435178288167,21.4030552797162,21,21.2913048195739,21.3493786706364,21.353770700766,21.3247548024921,21.1944217859838
3,20.7,20.4996807764561,20.4492600331275,20.3816673624498,20.3394957234444,20.3515431632629,20.3949955306868,20.5138704332755,20.6175045958762,20.4265872170175,19,19.4810200349741,19.8888220028775,20.2820813840554,20.7105306406217,21.0401620838956,21.3868357171143,21.6204104094169,21.7462749154661,21.8812780289248,23.4,23.1078689585997,22.9104130935513,22.8159797084152,22.7828802210677,22.7161511784154,22.7612897428357,22.7129004945286,22.7145090185887,22.7390578342133,21.8,22.0353059951886,22.1630052560993,22.1116417033534,21.978734424229,21.893765250154,21.6951414638241,21.5213605132003,21.3694405339963,21.3733262416584,21.4,21.3442888914107,21.3081852205935,21.2816496424429,21.2514772007975,21.2415717938931,21.2338102611988,21.2396475084765,21.2575624502803,21.2414714199172,20.3,20.5977550482531,20.8320739570726,20.861526783886,20.8349192817111,20.8463818729634,20.826619458693,20.8541478161096,20.8740406567926,20.7744995737818,21.3,21.2028966437825,21.1657053390589,21.103308326534,21.1986001951118,21.2782564138929,21.5300649889893,21.6856645111783,21.855472481276,22.0017642867053,21.8,21.9954420507448,22.136543837317,22.2027232654298,22.1990482143917,22.1848466988588,22.1303496328645,21.9895651600268,21.8804654904231,21.9760128662656,21.8,21.8618780213168,21.8816001926394,21.8672404390028,21.8205846009041,21.7881286123263,21.705048122545,21.6153361227307,21.548720711134,21.6239948141354,21.3,21.3879253271632,21.4492370613432,21.447726117628,21.4170707865198,21.4058444965241
4,20.3,19.8166701343724,19.9148406912229,19.9452943051508,19.9567513582651,19.9607784923514,19.9938369862643,20.0498546072765,20.1174591887681,20.0845184380048,18.7,19.6966934591669,19.5552661694272,19.8560304625097,20.4585644210402,20.8838007570472,21.2020484441375,21.4650841843678,21.6334999963809,21.7483461072553,23.7,22.4361944732462,22.4345515762209,22.3331544782763,22.5172276742113,22.5786142867452,22.6226842147148,22.6776933889944,22.6997850435798,22.7190260285167,22.3,22.4810038844188,22.0405733801206,22.1022371429026,21.7052402624142,21.5057804604761,21.3372455482596,21.1532662722423,21.0071978248704,20.9329435244247,20.9,20.8480364671129,20.7487438632389,20.7533052459197,20.7471939458546,20.7240676414902,20.7136499349233,20.7123282980149,20.7211406245831,20.7221147485213,19.9,20.475916117213,20.3281688562349,20.4440450553912,20.3369628810503,20.3011976078117,20.2883651644986,20.277666987579,20.2832010727054,20.25375787328,20.4,20.3748469012968,21.348809163286,20.989253529166,21.3380054004129,21.5138363610728,21.6956048824352,21.8930033991974,22.0345275888805,22.1478035602196,21.9,22.1900739480554,22.0628808431536,22.1525833961305,21.9861480626993,21.9137190590951,21.8508324414195,21.7704423927491,21.6871819048919,21.6912709044668,21.8,21.6633446469487,21.5492364447698,21.5305122571172,21.3813322397114,21.2931985687429,21.2191955488881,21.1397111568977,21.0778530878393,21.0731988805342,20.8,20.9700523974784,20.8655435258088,20.9087164981377,20.8221737319717,20.7806594270565
5,19.1,20,20.0379966308154,20.0033892548656,19.9667647981668,19.9880260092047,20.0318703204436,20.1083430398873,20.194374874566,20.1444381212289,20.1372454678419,18.7,19.325882567233,19.7914464239327,20.3850903912843,20.7593186525385,21.1186258280146,21.4062898000261,21.5485905602855,21.6837093393566,21.7964718616746,23.4,22.9264026841044,22.7041909564635,22.71070408352,22.652505532332,22.6998421347259,22.7254655629988,22.7365150970637,22.7454567264577,22.7472910303213,21.3,21.8478730325448,21.9809911341788,21.8008487526941,21.6992492369539,21.49232127466,21.3011782004837,21.1485458191963,21.0838414790112,21.0370081882802,20.8,20.9070038457207,20.9302836042303,20.8901069927637,20.8827420709183,20.8775402452106,20.8816268432256,20.8984431521213,20.9000081560288,20.9127526775771,19.8,20.2821766608445,20.4289366776275,20.4208497976012,20.4493035709678,20.4346988204513,20.4367022080644,20.4520831332711,20.4161017175288,20.405878751826,24.9,22.4094029364943,21.3692938997958,21.3105915981882,21.3106610555966,21.514941475891,21.6833240943624,21.839159182532,21.9756542094651,22.0896064989238,21.7,21.9667962228941,22.0831575740158,22.0439473353494,22.0144377571886,21.9527793771185,21.8596088521566,21.7706648186964,21.7867064108156,21.8118025622337,21.6,21.649980797713,21.6488171753511,21.5520900734432,21.5026510832328,21.4138803746936,21.3288548571395,21.2660897885842,21.2765930576726,21.2858431730922,20.8,21.0085986900359,21.0702686427917,21.0304224684677,21.0206572076032
6,18.6,19.4,19.4823184857168,19.4611539544253,19.4393446905205,19.4714332044004,19.5282006165361,19.6010980332228,19.6694000877753,19.7369792777368,19.7504413740508,17.9,18.7850688040182,19.2842508564562,20.3437934744788,21.0101874679929,21.4293945037716,21.7047950338784,21.8692236409263,21.9977502510192,22.1157440840972,24.6,23.6009755567461,23.0678212918438,23.2776967920839,23.385229206395,23.4409579575145,23.4403287071013,23.4341863579307,23.4150300321959,23.3844946941313,21.6,22.1905668336248,22.4651267148591,21.8964535083429,21.5052874238412,21.2307488733888,21.0394767529048,20.889366926256,20.7663472573192,20.6884802675052,20.3,20.3250322983714,20.411362992677,20.3640934526663,20.3539764467899,20.3660101151712,20.3863819149565,20.4107717746896,20.4343761662214,20.4493923113399,19.3,19.644254596973,19.924859506489,19.8281304940949,19.7844385286054,19.770857113966,19.7836977030816,19.8012473381541,19.8228189327814,19.8248778252938,23.3,22.4326869782021,21.3047099325721,21.8277384645353,22.207495604485,22.4589615302077,22.5950183603264,22.7046483017816,22.7965870001822,22.8654451712987,21.9,22.3749785129154,22.6025395706327,22.3960308792439,22.223077047492,22.0968680296098,21.9848152821497,21.8956575498411,21.8271381111626,21.8018382898014,21.6,21.5560993191727,21.5761247774609,21.3176638916799,21.1556252296345,21.0477455481967,20.9732700378575,20.9203275075008,20.8779799521938,20.8658123829105,20.3,20.4308955679841,20.580079189219,20.4630197752602,20.3946764772468
7,18.8,19.6,19.6079469171522,19.6071429071124,19.5621011535189,19.6036512624617,19.6665380712517,19.7429483824193,19.8132111881642,19.8747113002355,19.9028522815519,18.2,18.9624794658435,19.4957996644051,20.8573622466102,21.5369816213283,21.954839257773,22.2217750186592,22.37931595423,22.5108498403429,22.6278451671902,25.2,24.1567297733798,23.5809430377584,23.9864868852672,24.089268568573,24.1331495171084,24.116055593621,24.094172734176,24.0641022771089,24.0231060633406,22.1,22.8007794364936,23.1290773204904,22.2042603588832,21.767057018636,21.4730600168249,21.2765397504576,21.123803851367,20.9984788050105,20.909066527659,20.3,20.50347050257,20.6004727469649,20.5185027941788,20.5200555054635,20.5408157093188,20.5676547893844,20.5964503167132,20.6213143285283,20.6399649014743,19.2,19.8362308903105,20.1663457379446,19.9335897162386,19.8835965043369,19.8709378415846,19.8881409643816,19.9099210980551,19.9306268521666,19.9402970105815,23.6,22.3787892797636,21.4091619550183,22.4880241410159,22.9178068042877,23.17379928589,23.2954989445094,23.388303429612,23.4667007560892,23.524825466389,22.4,22.9612811501645,23.2341213505802,22.8686730155815,22.6636268086188,22.5183590303625,22.395123440644,22.2976657919043,22.2265831278273,22.1875440859818,21.8,21.9163919771903,21.9535438102948,21.5670531960345,21.3930675642611,21.2814305976894,21.207873302144,21.1560985244451,21.1154739809816,21.0957430560507,20.3,20.6387455483363,20.8129405956016,20.6033974731128,20.5319348654689
8,18.8,19.5,19.5227460249267,19.5570764997235,19.5880002130822,19.5871006885148,19.6251399623951,19.6856995643516,19.7612016078579,19.8151226633147,19.831801063114,18.4,18.9763740355774,19.4916645572178,20.495078999001,21.0905633524273,21.469388689407,21.7609711259132,21.9498719718304,22.0728964133088,22.1678148527901,24.4,23.0339678403302,22.6706080969724,23.0775985233664,23.2200430163721,23.2752729455484,23.3310920001215,23.3450695908583,23.3469999565011,23.3271377341278,21.8,22.2267733548335,22.5641427288348,21.7902918203937,21.4607472390444,21.2513359488376,21.0420370122717,20.8779614392691,20.7556371598893,20.6824213740096,20.4,20.4374243118928,20.4950007078342,20.4976983093874,20.4637978968018,20.4541469472329,20.4568737694026,20.4714056700547,20.4873542475854,20.5026209011981,19.3,19.8481235753331,20.1762610043492,19.9598857317329,19.8896916998061,19.8764561287844,19.868038916582,19.880501071571,19.8888943903313,19.8918247004532,23.2,21.9306372624383,20.9385886294594,21.7748571476405,22.1050930655743,22.3227801407728,22.5376814333001,22.6725862495734,22.7864609251035,22.8656820691194,21.6,22.3505612802782,22.6421455701831,22.2891551739696,22.1579636995421,22.065996798986,21.9679667255584,21.8668150142444,21.8044390900408,21.7844211024482,21.4,21.563942762382,21.6047769141229,21.3227511513408,21.1801236424782,21.0907120565149,21.0043705876466,20.9386028209101,20.8954499499649,20.8849351997757,20.3,20.5461767754674,20.698895565742,20.5302436607505,20.4610531480958
9,17.8333333333333,18,18.2756246897182,18.2139041731045,18.2040154626928,18.376788487509,18.5680619100256,18.7766001650189,18.9256173763991,19.0607967183916,19.1332332252205,16.7,18.0851614760522,18.7566457254983,20.3469870870133,21.2190065603102,21.9015090868206,22.3111305119422,22.4582698865967,22.609093764866,22.7796747979622,22.4,22.7761686314377,22.9283880884732,23.7385582851689,24.1115002473709,24.4924735593962,24.6281488534834,24.7155276019124,24.7404883678549,24.7111508725789,21.8,23.1210525628596,23.1244269623,22.1928331045022,21.7151698669701,21.1963490405629,20.8845468205041,20.6824724892043,20.5325896050552,20.4405907986887,20,20.139872427469,20.1257280880877,19.9352188619516,19.9076568987608,19.9180041022584,19.9581769054891,20.0130324875045,20.0649932800667,20.1022399457104,18.7,19.4876589056573,19.4008491506545,19.0760798280386,19.0338621364832,18.9820052329876,19.0184020425759,19.0602156055451,19.1140322260171,19.1492017753603,20.1,19.6946401470087,19.5412761089959,21.2170568484918,22.1760188652954,23.0461223352467,23.4587572225369,23.7528489035781,23.9570337491596,24.0767264179319,22.2,23.2139250693859,23.4363815395251,23.1313788510012,22.9151808943716,22.6929967804239,22.4744042341322,22.3441037413774,22.2714370651159,22.2424430097328,21.7,21.8790171486645,21.8001617182782,21.3643205706781,21.1518690804789,20.9382867598089,20.8097447546582,20.7493619315438,20.7088308218197,20.6963935737698,19.9,20.3042963724495,20.3178716640674,20.0560728423882,19.9654911726625
