"","X0.5","X1.0","X1.5","X2.0","X2.5","X3.0","X3.5","X4.0","X4.5","X5.0","X5.5","X6.0","X6.5","X7.0","X7.5","X8.0","X8.5","X9.0","X9.5","X10.0","X10.5","X11.0","X11.5","X12.0","X12.5","X13.0","X13.5","X14.0","X14.5","X15.0","X15.5","X16.0","X16.5","X17.0","X17.5","X18.0","X18.5","X19.0","X19.5","X20.0","X20.5","X21.0","X21.5","X22.0","X22.5","X23.0","X23.5","X0.0","X0.5","X1.0","X1.5","X2.0","X2.5","X3.0","X3.5","X4.0","X4.5","X5.0","X5.5","X6.0","X6.5","X7.0","X7.5","X8.0","X8.5","X9.0","X9.5","X10.0","X10.5","X11.0","X11.5","X12.0","X12.5","X13.0","X13.5","X14.0","X14.5","X15.0","X15.5","X16.0","X16.5","X17.0","X17.5","X18.0","X18.5","X19.0","X19.5","X20.0","X20.5","X21.0","X21.5","X22.0","X22.5","X23.0","X23.5","X0.0"
21,39,39.1333333333333,39.2333333333333,39.3666666666667,38.3,39.6333333333333,39.9666666666667,40.2666666666667,40.6,40.9666666666667,41.5333333333333,41.9333333333333,34.4333333333333,26.8666666666667,23.7,24.3333333333333,23.9333333333333,23.6,23.2333333333333,23.3666666666667,23.4333333333333,22.8666666666667,22,21.9,16.9,21.7666666666667,21.9,21.9333333333333,22.0666666666667,22.3,22.4,22.7333333333333,23.2,23.7333333333333,33.6,32.5333333333333,33.5,33.8666666666667,34.1333333333333,34.4333333333333,34.5333333333333,34.6333333333333,35.1666666666667,35.3,37.5,35.6,35.9333333333333,36.1,39,39.1333333333333,39.2333333333333,39.3666666666667,39.5333333333333,39.6333333333333,39.5,40.2666666666667,40.6,40.9666666666667,41.5333333333333,41.9333333333333,34.4333333333333,26.8666666666667,25.5,24.3333333333333,21.6,23.6,23.2333333333333,23.3666666666667,23.4333333333333,22.8666666666667,22,21.9,21.5333333333333,21.7666666666667,26.7,21.9333333333333,22.0666666666667,22.3,22.4,22.7333333333333,23.2,23.7333333333333,28.3666666666667,32.5333333333333,38.8,33.8666666666667,34.1333333333333,34.4333333333333,34.5333333333333,34.6333333333333,35.1666666666667,35.3,35.4,35.6,42.3,36.1
22,41.1,41.3666666666667,41.5,41.6,40.2,41.9,42.2333333333333,42.5,42.9666666666667,43.4333333333333,43.9666666666667,44.3666666666667,38.5333333333333,32.6666666666667,27.8,29.3,28.9,28.5666666666667,27.9,27.7666666666667,27.9333333333333,27.4666666666667,26.7666666666667,27.0333333333333,20.6,26.8,27.2,27.3,27.4666666666667,27.5666666666667,27.4,27.6333333333333,28,28.5,35.5,34.4,35.2666666666667,35.7333333333333,35.7666666666667,36.0666666666667,36.2666666666667,36.3,36.6333333333333,36.8666666666667,39.5,37.3666666666667,37.6333333333333,37.9,41.1,41.3666666666667,41.5,41.6,41.6666666666667,41.9,41.2,42.5,42.9666666666667,43.4333333333333,43.9666666666667,44.3666666666667,38.5333333333333,32.6666666666667,30.6333333333333,29.3,26.2,28.5666666666667,27.9,27.7666666666667,27.9333333333333,27.4666666666667,26.7666666666667,27.0333333333333,26.5333333333333,26.8,29.4,27.3,27.4666666666667,27.5666666666667,27.4,27.6333333333333,28,28.5,31.5666666666667,34.4,41,35.7333333333333,35.7666666666667,36.0666666666667,36.2666666666667,36.3,36.6333333333333,36.8666666666667,37.1,37.3666666666667,45,37.9
23,39.0666666666667,39.4,39.6333333333333,39.8,38.1,40.1,40.3666666666667,40.6333333333333,41.1666666666667,41.7,42.1666666666667,42.4333333333333,37.2666666666667,33.5,28.4,30.1,29.5666666666667,29,28.4,28.3666666666667,28.4,28.0666666666667,27.4333333333333,27.6333333333333,20.1,27.2,27.4333333333333,27.5666666666667,27.6333333333333,27.6666666666667,27.3333333333333,27.4666666666667,27.9,28.2666666666667,33.9,32.7333333333333,33.5,34.0333333333333,34.2,34.3333333333333,34.4666666666667,34.5333333333333,34.7666666666667,34.9333333333333,37,35.4,35.5666666666667,35.6666666666667,39.0666666666667,39.4,39.6333333333333,39.8,39.9333333333333,40.1,39.3,40.6333333333333,41.1666666666667,41.7,42.1666666666667,42.4333333333333,37.2666666666667,33.5,31.1666666666667,30.1,26.7,29,28.4,28.3666666666667,28.4,28.0666666666667,27.4333333333333,27.6333333333333,27.1333333333333,27.2,29,27.5666666666667,27.6333333333333,27.6666666666667,27.3333333333333,27.4666666666667,27.9,28.2666666666667,30.7333333333333,32.7333333333333,38.7,34.0333333333333,34.2,34.3333333333333,34.4666666666667,34.5333333333333,34.7666666666667,34.9333333333333,35.1333333333333,35.4,43.2,35.6666666666667
24,41.8333333333333,42.1,42.2666666666667,42.4333333333333,40.6,42.6666666666667,43.0666666666667,43.4,43.8,44.2666666666667,44.6666666666667,44.8666666666667,38.9333333333333,32.9,29,29.3666666666667,28.8,28.1,27.3,27.2666666666667,27.3333333333333,26.6,25.5666666666667,25.5333333333333,18.9,25.0666666666667,25.2333333333333,25.3333333333333,25.6,25.9333333333333,25.9666666666667,26.1,26.6333333333333,26.9,35.1,34.4666666666667,35.2666666666667,35.7666666666667,35.9333333333333,36.1666666666667,36.4,36.5333333333333,36.9,37.2,39.8,37.6666666666667,37.9666666666667,38.2666666666667,41.8333333333333,42.1,42.2666666666667,42.4333333333333,42.5,42.6666666666667,42.1,43.4,43.8,44.2666666666667,44.6666666666667,44.8666666666667,38.9333333333333,32.9,30.9666666666667,29.3666666666667,25.5,28.1,27.3,27.2666666666667,27.3333333333333,26.6,25.5666666666667,25.5333333333333,24.9666666666667,25.0666666666667,27.5,25.3333333333333,25.6,25.9333333333333,25.9666666666667,26.1,26.6333333333333,26.9,30.8,34.4666666666667,41.2,35.7666666666667,35.9333333333333,36.1666666666667,36.4,36.5333333333333,36.9,37.2,37.4333333333333,37.6666666666667,46.3,38.2666666666667
25,39.4333333333333,39.7333333333333,39.9333333333333,40.1,40.2333333333333,38.7,40.6666666666667,40.9,41.1333333333333,41.5333333333333,41.9333333333333,42.2666666666667,36.6,32.3666666666667,30.9,26.5,28.7666666666667,28.2333333333333,27.7333333333333,28.2333333333333,28.3,27.5666666666667,26.7666666666667,26.4666666666667,25.8666666666667,20.3,26.0666666666667,26.0666666666667,26.1333333333333,26.2,26.0333333333333,26.1,26.6333333333333,26.9333333333333,30.2333333333333,35.3,33.7666666666667,34.2666666666667,34.4666666666667,34.5666666666667,34.6666666666667,34.8666666666667,35.0666666666667,35.2333333333333,35.5,37.5,35.9,36.0666666666667,39.4333333333333,39.7333333333333,39.9333333333333,40.1,40.2333333333333,40.3333333333333,40.6666666666667,39.8,41.1333333333333,41.5333333333333,41.9333333333333,42.2666666666667,36.6,32.3666666666667,30.9,29.3666666666667,28.7666666666667,25.4,27.7333333333333,28.2333333333333,28.3,27.5666666666667,26.7666666666667,26.4666666666667,25.8666666666667,25.9333333333333,26.0666666666667,30.1,26.1333333333333,26.2,26.0333333333333,26.1,26.6333333333333,26.9333333333333,30.2333333333333,33.1333333333333,33.7666666666667,39.5,34.4666666666667,34.5666666666667,34.6666666666667,34.8666666666667,35.0666666666667,35.2333333333333,35.5,35.7333333333333,35.9,44.5
26,41.5333333333333,41.7,41.7666666666667,41.9333333333333,42.0333333333333,40.9,42.5,42.6666666666667,42.9333333333333,43.4,43.7333333333333,44.0333333333333,38,33.0666666666667,31.6333333333333,27,29.7333333333333,28.9333333333333,28.1666666666667,28.3333333333333,28.4,28.0333333333333,27.2333333333333,27.2,26.7666666666667,20.4,27.3333333333333,27.6,27.7,27.8333333333333,27.7333333333333,28.0666666666667,28.5666666666667,28.9666666666667,31.7,36.8,35.5666666666667,36.1,36.2666666666667,36.5333333333333,36.7666666666667,36.9333333333333,37.2333333333333,37.4333333333333,37.7333333333333,40,38.1666666666667,38.3,41.5333333333333,41.7,41.7666666666667,41.9333333333333,42.0333333333333,42.2,42.5,41.5,42.9333333333333,43.4,43.7333333333333,44.0333333333333,38,33.0666666666667,31.6333333333333,30.2333333333333,29.7333333333333,26,28.1666666666667,28.3333333333333,28.4,28.0333333333333,27.2333333333333,27.2,26.7666666666667,26.9666666666667,27.3333333333333,30.2,27.7,27.8333333333333,27.7333333333333,28.0666666666667,28.5666666666667,28.9666666666667,31.7,34.7333333333333,35.5666666666667,41.9,36.2666666666667,36.5333333333333,36.7666666666667,36.9333333333333,37.2333333333333,37.4333333333333,37.7333333333333,37.9333333333333,38.1666666666667,46.5
27,40.5333333333333,40.6666666666667,40.9,41.0666666666667,41.1,39.9,41.4333333333333,41.6,41.8,42.2333333333333,42.5333333333333,42.9,38.2333333333333,33.9666666666667,32.0666666666667,27.5,30.1,29.5333333333333,29.0666666666667,29.2333333333333,29.3333333333333,28.5666666666667,27.6333333333333,27.5,27,21.5,27.3,27.4,27.4333333333333,27.5666666666667,27.4333333333333,27.5,28.0666666666667,28.3666666666667,31.6666666666667,37,35.2666666666667,35.8333333333333,36.1,36.3,36.4666666666667,36.6,36.8,36.9333333333333,37.1333333333333,39.4,37.4333333333333,37.6,40.5333333333333,40.6666666666667,40.9,41.0666666666667,41.1,41.2,41.4333333333333,40.6,41.8,42.2333333333333,42.5333333333333,42.9,38.2333333333333,33.9666666666667,32.0666666666667,30.6333333333333,30.1,26.2,29.0666666666667,29.2333333333333,29.3333333333333,28.5666666666667,27.6333333333333,27.5,27,27.0666666666667,27.3,31.5,27.4333333333333,27.5666666666667,27.4333333333333,27.5,28.0666666666667,28.3666666666667,31.6666666666667,34.6,35.2666666666667,41.2,36.1,36.3,36.4666666666667,36.6,36.8,36.9333333333333,37.1333333333333,37.2333333333333,37.4333333333333,44.3
28,40.1,40.2666666666667,40.4,40.5,40.6,39.6,41,41.1666666666667,41.4666666666667,41.8,42.2333333333333,42.5666666666667,36.1,32.1666666666667,30.6333333333333,26.3,28.8,28.2333333333333,27.4,27.7333333333333,28.1333333333333,27.4666666666667,26.5333333333333,26.4666666666667,25.6,19.4,26.3333333333333,26.4,26.5666666666667,26.7,26.5666666666667,26.7,27.4,27.7666666666667,30.7333333333333,37.3,35.3,35.8666666666667,36.0333333333333,36.1,36.2666666666667,36.3,36.5,36.6333333333333,36.7333333333333,40,36.9333333333333,37.0666666666667,40.1,40.2666666666667,40.4,40.5,40.6,40.7333333333333,41,40.7,41.4666666666667,41.8,42.2333333333333,42.5666666666667,36.1,32.1666666666667,30.6333333333333,29.2666666666667,28.8,25,27.4,27.7333333333333,28.1333333333333,27.4666666666667,26.5333333333333,26.4666666666667,25.6,25.9666666666667,26.3333333333333,30.1,26.5666666666667,26.7,26.5666666666667,26.7,27.4,27.7666666666667,30.7333333333333,34.5333333333333,35.3,42.1,36.0333333333333,36.1,36.2666666666667,36.3,36.5,36.6333333333333,36.7333333333333,36.8333333333333,36.9333333333333,44.6
29,38.6,38.9666666666667,39.2,39.3333333333333,39.3333333333333,38.4,39.6333333333333,39.7333333333333,39.9333333333333,40.2666666666667,40.6666666666667,40.9333333333333,37.7,34.1333333333333,32.5,30.6,30.6666666666667,30.4333333333333,30.3666666666667,30.7,30.8,29.8666666666667,29.0333333333333,29.0666666666667,28.4666666666667,26.3,29.0666666666667,29.3666666666667,29.9333333333333,30.1333333333333,29.4,30.1333333333333,30.2666666666667,29.9,32.3333333333333,37.1,34.5333333333333,35.0333333333333,35,34.9666666666667,35,35.1666666666667,35.2666666666667,35.2666666666667,35.3666666666667,37.7,35.7,35.8333333333333,38.6,38.9666666666667,39.2,39.3333333333333,39.3333333333333,39.4333333333333,39.6333333333333,38.7,39.9333333333333,40.2666666666667,40.6666666666667,40.9333333333333,37.7,34.1333333333333,32.5,31.2333333333333,30.6666666666667,27.8,30.3666666666667,30.7,30.8,29.8666666666667,29.0333333333333,29.0666666666667,28.4666666666667,28.3666666666667,29.0666666666667,32.1,29.9333333333333,30.1333333333333,29.4,30.1333333333333,30.2666666666667,29.9,32.3333333333333,34.1,34.5333333333333,40.3,35,34.9666666666667,35,35.1666666666667,35.2666666666667,35.2666666666667,35.3666666666667,35.5333333333333,35.7,41.9
30,40.5,40.9333333333333,41.1,41.1333333333333,41.3,41.5,40.8,42,42.2666666666667,42.7666666666667,43.3,43.6333333333333,37.9,34.6666666666667,34.2333333333333,35,35.3,36.4,35.2333333333333,36.2,36.2,37.1,37.7333333333333,37.6333333333333,37.6333333333333,37.7,31.7,38.1333333333333,38.2,38.2,37.9333333333333,38.1666666666667,38.6,38.8,37.7,36.2666666666667,39.5,37.1,37.0333333333333,37.1333333333333,37.1666666666667,37.2,37.4333333333333,37.5333333333333,37.5666666666667,37.6333333333333,40.6,37.7666666666667,40.5,40.9333333333333,41.1,41.1333333333333,41.3,41.5,41.7666666666667,42,41.1,42.7666666666667,43.3,43.6333333333333,37.9,34.6666666666667,34.2333333333333,35,37.1,36.4,36.1,36.2,36.2,37.1,37.7333333333333,37.6333333333333,37.6333333333333,37.7,38.1666666666667,38.1333333333333,38.3,38.2,37.9333333333333,38.1666666666667,38.6,38.8,37.7,36.2666666666667,36.6666666666667,37.1,43,37.1333333333333,37.1666666666667,37.2,37.4333333333333,37.5333333333333,37.5666666666667,37.6333333333333,37.7333333333333,37.7666666666667
31,40.4,40.7333333333333,40.9,40.9666666666667,41.1,41.2,40.7,41.6666666666667,41.8333333333333,42,42.3666666666667,42.6,38.9666666666667,35.1,34.9333333333333,34.8666666666667,37,36.5,36.2666666666667,37.6333333333333,37.5666666666667,37.5666666666667,37.5333333333333,37.4333333333333,37,36.6666666666667,35,37.1,37.1666666666667,37.3666666666667,37.3333333333333,37.7333333333333,37.9,37.7333333333333,37.2666666666667,36.8,39.7,37.5666666666667,37.5,37.3,37.2666666666667,37.3666666666667,37.5,37.7,37.7,37.8333333333333,40.2,37.9666666666667,40.4,40.7333333333333,40.9,40.9666666666667,41.1,41.2,41.5,41.6666666666667,40.8,42,42.3666666666667,42.6,38.9666666666667,35.1,34.9333333333333,34.8666666666667,36.5666666666667,36.5,38.3,37.6333333333333,37.5666666666667,37.5666666666667,37.5333333333333,37.4333333333333,37,36.6666666666667,37.2,37.1,39.7,37.3666666666667,37.3333333333333,37.7333333333333,37.9,37.7333333333333,37.2666666666667,36.8,37.3,37.5666666666667,42.5,37.3,37.2666666666667,37.3666666666667,37.5,37.7,37.7,37.8333333333333,37.8666666666667,37.9666666666667
32,41.2333333333333,41.4,41.4333333333333,41.4666666666667,41.6333333333333,41.7333333333333,42.2,42.2333333333333,42.5666666666667,42.9666666666667,43.3666666666667,43.7,38.9,34.5666666666667,34.3333333333333,35.1333333333333,36,36.6666666666667,35.8333333333333,37.1666666666667,37.1,37.8333333333333,37.9333333333333,38.1333333333333,38.7666666666667,39,33.8,39.2333333333333,38.8333333333333,38.5333333333333,38.5333333333333,39.9666666666667,40.4666666666667,41.1,40.1666666666667,38.3,40.7,38.8333333333333,38.7333333333333,38.6666666666667,38.7,38.7,38.7666666666667,38.9333333333333,38.8333333333333,38.9,41.8,39.1,41.2333333333333,41.4,41.4333333333333,41.4666666666667,41.6333333333333,41.7333333333333,42.0333333333333,42.2333333333333,42.4,42.9666666666667,43.3666666666667,43.7,38.9,34.5666666666667,34.3333333333333,35.1333333333333,37.1,36.6666666666667,36.9,37.1666666666667,37.1,37.8333333333333,37.9333333333333,38.1333333333333,38.7666666666667,39,39.2333333333333,39.2333333333333,38.6,38.5333333333333,38.5333333333333,39.9666666666667,40.4666666666667,41.1,40.1666666666667,38.3,38.7333333333333,38.8333333333333,44.1,38.6666666666667,38.7,38.7,38.7666666666667,38.9333333333333,38.8333333333333,38.9,39.0666666666667,39.1
33,40.8,41.0333333333333,41.1666666666667,41.2333333333333,41.3666666666667,41.5666666666667,41.8,41.9333333333333,42.2333333333333,42.5333333333333,42.8666666666667,43.2333333333333,39.4333333333333,35.4666666666667,35.2,34.2333333333333,31.7,34.9666666666667,34.7666666666667,35.9333333333333,36.2666666666667,36.5666666666667,36.3333333333333,36.2333333333333,36.3333333333333,36.6666666666667,35.9,37.3666666666667,37.1333333333333,36.9666666666667,37.0333333333333,37.9333333333333,37.9,38.1333333333333,38.3666666666667,38.1,40.3,38.6333333333333,38.6,38.4,38.3666666666667,38.4,38.3333333333333,38.4,38.3333333333333,38.3,41.3,38.5,40.8,41.0333333333333,41.1666666666667,41.2333333333333,41.3666666666667,41.5666666666667,41.7666666666667,41.9333333333333,41.4,42.5333333333333,42.8666666666667,43.2333333333333,39.4333333333333,35.4666666666667,35.2,34.2333333333333,34.7333333333333,34.9666666666667,38.5,35.9333333333333,36.2666666666667,36.5666666666667,36.3333333333333,36.2333333333333,36.3333333333333,36.6666666666667,37.4333333333333,37.3666666666667,40.6,36.9666666666667,37.0333333333333,37.9333333333333,37.9,38.1333333333333,38.3666666666667,38.1,38.7333333333333,38.6333333333333,43.5,38.4,38.3666666666667,38.4,38.3333333333333,38.4,38.3333333333333,38.3,38.4,38.5
34,38.9333333333333,39.1333333333333,39.2333333333333,39.2666666666667,39.4666666666667,39.5666666666667,39.7,40.0333333333333,40.3333333333333,40.6666666666667,41.1333333333333,41.5,36.9333333333333,33.0666666666667,32.1,30.6,24.3,30.8666666666667,30.2666666666667,31.3666666666667,31.5333333333333,31.9,31.2333333333333,30.8,30.8666666666667,32.7333333333333,29.2,34.9666666666667,34.6,34.1666666666667,34.1666666666667,34.5333333333333,34.6,35.6666666666667,36.7,35.9,37.9,36.3666666666667,36.2666666666667,36.0333333333333,35.9,36.0333333333333,35.9666666666667,36.0666666666667,36.2,36.3333333333333,39.2,36.5,38.9333333333333,39.1333333333333,39.2333333333333,39.2666666666667,39.4666666666667,39.5666666666667,39.8666666666667,40.0333333333333,39.4,40.6666666666667,41.1333333333333,41.5,36.9333333333333,33.0666666666667,32.1,30.6,30.7666666666667,30.8666666666667,32.3,31.3666666666667,31.5333333333333,31.9,31.2333333333333,30.8,30.8666666666667,32.7333333333333,35.0333333333333,34.9666666666667,34.2,34.1666666666667,34.1666666666667,34.5333333333333,34.6,35.6666666666667,36.7,35.9,36.5333333333333,36.3666666666667,41.3,36.0333333333333,35.9,36.0333333333333,35.9666666666667,36.0666666666667,36.2,36.3333333333333,36.4,36.5
35,39.4666666666667,39.7333333333333,39.8333333333333,40,40.2,40.3333333333333,40.6,41,41.0333333333333,41.3666666666667,41.7333333333333,42.0333333333333,37.4666666666667,33.9666666666667,33.2666666666667,32.5666666666667,33.3333333333333,32.2,33.3,34.3666666666667,34.3,34.5333333333333,34.5666666666667,34.3333333333333,34.5333333333333,35.1,36.2666666666667,34,36.1666666666667,36.0666666666667,36.0666666666667,36.4666666666667,36.7666666666667,36.8666666666667,37.3,36.9666666666667,37.2,38.9,37.3,37.1333333333333,36.9666666666667,36.9,36.7666666666667,36.7,36.9,36.9666666666667,37.0666666666667,39.8,39.4666666666667,39.7333333333333,39.8333333333333,40,40.2,40.3333333333333,40.6,40.7333333333333,41.0333333333333,40,41.7333333333333,42.0333333333333,37.4666666666667,33.9666666666667,33.2666666666667,32.5666666666667,33.3333333333333,33.8,33.3,36,34.3,34.5333333333333,34.5666666666667,34.3333333333333,34.5333333333333,35.1,36.2666666666667,36.2333333333333,36.1666666666667,38.3,36.0666666666667,36.4666666666667,36.7666666666667,36.8666666666667,37.3,36.9666666666667,37.2,37.3333333333333,37.3,41.8,36.9666666666667,36.9,36.7666666666667,36.7,36.9,36.9666666666667,37.0666666666667,37.1666666666667
36,39.4,39.5666666666667,39.7,39.8333333333333,40,40.1333333333333,40.4,40.5,40.9,41.2,41.6333333333333,41.9333333333333,35.9,31.0666666666667,30.1,28.5,29.2333333333333,28.4,28.6,31,31.1666666666667,31.0666666666667,30.0333333333333,29.1333333333333,28.8666666666667,31.7333333333333,35.4,34.2,32.5,32.4666666666667,33.2,33.8333333333333,33.3333333333333,34.0666666666667,35.9666666666667,36.1333333333333,36.3333333333333,38.6,36.3666666666667,36.2333333333333,36.1666666666667,36.1666666666667,36.1333333333333,36.2666666666667,36.4,36.5666666666667,36.7,39.5,39.4,39.5666666666667,39.7,39.8333333333333,40,40.1333333333333,40.4,40.6,40.9,39.7,41.6333333333333,41.9333333333333,35.9,31.0666666666667,30.1,28.5,29.2333333333333,29.7666666666667,28.6,34.9,31.1666666666667,31.0666666666667,30.0333333333333,29.1333333333333,28.8666666666667,31.7333333333333,35.4,33,32.5,38.7,33.2,33.8333333333333,33.3333333333333,34.0666666666667,35.9666666666667,36.1333333333333,36.3333333333333,36.3,36.3666666666667,41.2,36.1666666666667,36.1666666666667,36.1333333333333,36.2666666666667,36.4,36.5666666666667,36.7,36.8666666666667
37,39.5666666666667,39.8333333333333,40.0333333333333,40.2333333333333,40.4333333333333,40.6,40.8666666666667,41.2,41.4666666666667,41.8,42.1666666666667,42.4,35.7333333333333,30.4666666666667,29.1333333333333,27.8666666666667,28.0333333333333,25.6,26.7,27.9,28.5333333333333,29.0333333333333,28.3,27.5666666666667,27.5,29.0333333333333,33.2,31,30.5666666666667,30.6,31.2333333333333,32.2,32.0666666666667,32.7666666666667,35.3,35.9666666666667,36.3,38.6,36.4,36.2666666666667,36.2333333333333,36.3,36.2333333333333,36.4,36.5333333333333,36.8,36.9666666666667,39.4,39.5666666666667,39.8333333333333,40.0333333333333,40.2333333333333,40.4333333333333,40.6,40.8666666666667,41.1666666666667,41.4666666666667,39.7,42.1666666666667,42.4,35.7333333333333,30.4666666666667,29.1333333333333,27.8666666666667,28.0333333333333,27.9333333333333,26.7,32.3,28.5333333333333,29.0333333333333,28.3,27.5666666666667,27.5,29.0333333333333,33.2,30.8666666666667,30.5666666666667,35,31.2333333333333,32.2,32.0666666666667,32.7666666666667,35.3,35.9666666666667,36.3,36.3333333333333,36.4,41.3,36.2333333333333,36.3,36.2333333333333,36.4,36.5333333333333,36.8,36.9666666666667,37.1666666666667
38,41.6333333333333,41.9333333333333,42.2,42.3666666666667,42.5666666666667,42.7,43.0666666666667,43,43.7,44.0666666666667,44.3,44.6,36.2666666666667,30.2,29.1666666666667,28.0333333333333,28.6333333333333,27.2,27.6333333333333,29.7,30.0666666666667,30.3,29.1666666666667,28.4,28.1,30.8333333333333,35.3333333333333,34.1,32.2333333333333,32.3666666666667,32.8666666666667,32.8666666666667,31.8666666666667,32.7666666666667,35.4,36.1666666666667,36.7666666666667,39.2,37.0666666666667,37.1666666666667,37.3333333333333,37.5333333333333,37.6333333333333,37.8666666666667,38.1333333333333,38.5,38.6666666666667,40.9,41.6333333333333,41.9333333333333,42.2,42.3666666666667,42.5666666666667,42.7,43.0666666666667,43.4,43.7,41.4,44.3,44.6,36.2666666666667,30.2,29.1666666666667,28.0333333333333,28.6333333333333,28.8666666666667,27.6333333333333,34.3,30.0666666666667,30.3,29.1666666666667,28.4,28.1,30.8333333333333,35.3333333333333,32.8333333333333,32.2333333333333,37.3,32.8666666666667,32.8666666666667,31.8666666666667,32.7666666666667,35.4,36.1666666666667,36.7666666666667,36.9666666666667,37.0666666666667,42.2,37.3333333333333,37.5333333333333,37.6333333333333,37.8666666666667,38.1333333333333,38.5,38.6666666666667,38.8
39,39.3333333333333,39.5666666666667,39.7,39.8333333333333,40,40.2666666666667,40.5333333333333,41,41,41.3,41.6,41.8666666666667,36.5333333333333,31.7,30.4666666666667,29.5333333333333,29.3333333333333,26.3,28.1,29.7333333333333,30.3333333333333,30.4666666666667,29.7333333333333,29.2,29.1333333333333,30.4,34,34.1,31.9333333333333,31.7333333333333,32.2,33.1666666666667,33.1666666666667,33.5,35.2666666666667,35.6,35.7,38.1,35.8666666666667,35.7333333333333,35.6666666666667,35.7333333333333,35.7333333333333,35.9,36.1,36.4333333333333,36.6333333333333,38.2,39.3333333333333,39.5666666666667,39.7,39.8333333333333,40,40.2666666666667,40.5333333333333,40.7666666666667,41,38.5,41.6,41.8666666666667,36.5333333333333,31.7,30.4666666666667,29.5333333333333,29.3333333333333,29.3666666666667,28.1,33.6,30.3333333333333,30.4666666666667,29.7333333333333,29.2,29.1333333333333,30.4,34,32.4,31.9333333333333,38.6,32.2,33.1666666666667,33.1666666666667,33.5,35.2666666666667,35.6,35.7,35.7,35.8666666666667,39.8,35.6666666666667,35.7333333333333,35.7333333333333,35.9,36.1,36.4333333333333,36.6333333333333,36.7666666666667
40,41.2333333333333,41.4666666666667,41.6666666666667,41.8,42,42.1333333333333,42.4666666666667,42.8666666666667,42.6,43.6,43.8666666666667,44.0666666666667,38.4666666666667,34.6666666666667,34.2333333333333,31,31.7333333333333,31.9666666666667,34.8,34.0666666666667,34.2666666666667,34.3333333333333,34.0666666666667,34.1,33.5,35.8,38.1666666666667,37.1333333333333,33,35.9,35.1333333333333,34.0333333333333,33.0666666666667,34.3666666666667,36.2666666666667,36.4333333333333,36.5333333333333,36.6333333333333,39.9,36.9333333333333,37.1666666666667,37.1333333333333,37.3,37.5666666666667,37.8333333333333,38.2333333333333,38.5,38.6666666666667,40.9,41.4666666666667,41.6666666666667,41.8,42,42.1333333333333,42.4666666666667,42.8666666666667,43.1666666666667,43.6,41.3,44.0666666666667,38.4666666666667,34.6666666666667,34.2333333333333,31,31.7333333333333,31.9666666666667,32.5666666666667,34.0666666666667,39.2,34.3333333333333,34.0666666666667,34.1,33.5,35.8,38.1666666666667,37.1333333333333,36.4333333333333,35.9,35,34.0333333333333,33.0666666666667,34.3666666666667,36.2666666666667,36.4333333333333,36.5333333333333,36.6333333333333,36.9333333333333,36.9333333333333,42.1,37.1333333333333,37.3,37.5666666666667,37.8333333333333,38.2333333333333,38.5,38.6666666666667
41,39.4666666666667,39.7666666666667,39.9333333333333,40.2666666666667,40.4666666666667,40.8,41.0666666666667,41.3,41.6,41.9333333333333,42.2666666666667,42.4666666666667,35.5666666666667,31.5666666666667,31,28.8,29.4,30.0333333333333,33.4,31.5333333333333,32.0333333333333,31.9,30.9666666666667,30.3333333333333,30.2666666666667,32.9,36.3,34.7333333333333,37.6,34.0666666666667,34.3333333333333,34.5666666666667,33.4666666666667,34.0666666666667,35.2666666666667,35,34.6,34.5333333333333,38.3,34.8333333333333,35,35.3333333333333,35.6333333333333,35.9333333333333,36.2666666666667,36.7666666666667,37.0666666666667,37.3,39,39.7666666666667,39.9333333333333,40.2666666666667,40.4666666666667,40.8,41.0666666666667,41.3,41.6666666666667,41.9333333333333,39.5,42.4666666666667,35.5666666666667,31.5666666666667,31,28.8,29.4,30.0333333333333,29.5,31.5333333333333,38.7,31.9,30.9666666666667,30.3333333333333,30.2666666666667,32.9,36.3,34.7333333333333,34.1,34.0666666666667,40.1,34.5666666666667,33.4666666666667,34.0666666666667,35.2666666666667,35,34.6,34.5333333333333,34.7333333333333,34.8333333333333,40.1,35.3333333333333,35.6333333333333,35.9333333333333,36.2666666666667,36.7666666666667,37.0666666666667,37.3
